county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
05145,216.15,4.214665741383294,13.042757706330764,20.01935512250912
05147,109.38,1.43536295483635,11.616520571744449,28.502591144649525
05149,122.16,2.021938441388338,9.4575230296827,30.39343196228255
06001,1532.55,-26.622296173044923,9.811223452523233,108.11295930833573
06003,282.06,-22.984471389066165,14.69685659782698,69.76430149766757
06005,405.51,-28.041232028803233,15.189321710705528,102.70360960644265
06007,820.56,-20.817490494296575,12.36264043373765,89.17433609997552
06009,460.12,-31.131009301921242,16.90993149855977,106.75941780821918
06011,407.01,-37.632981990614475,15.023336444859314,113.32541920166194
06013,1361.66,-34.6496188475831,14.931903659038891,110.8919478138048
06015,507.57,-18.702839017278407,24.63857998289134,87.6581769005377
06017,928.21,-26.34964070630569,17.717724125422762,97.6497984773847
06019,818.49,-35.9100294444648,19.81119478716018,98.84983600744614
06021,397.78,-26.95459801900547,14.834313267239052,101.28066922513045
06023,832.1,-13.98990505948804,17.92663203293472,60.67946577629382
06025,459.57,-44.96812237526383,18.59106529209622,101.49303528234212
06027,682.31,-22.944116310767825,11.391849733523962,50.12920462508759
06029,742.35,-40.514582070451944,21.357419685468116,93.23728165242893
06031,808.81,-28.64702464113944,20.425681713558454,82.02730082066185
06033,535.09,-31.349866377618728,17.231569894370068,107.74942358044473
06035,375.26,-13.814422000746141,10.98999456573857,67.7342995169082
06037,1500.92,-30.74114543080244,14.602007390454098,90.18130445020016
06039,858.83,-40.62154326234529,20.7124989691855,115.04333774056117
06041,1405.9,-15.17248737463548,4.503189661260332,60.72989925869607
06043,466.74,-26.742940395080772,16.86266742591169,83.10962836527274
06045,1369.91,-23.175245089093444,15.84447726637659,78.82795168843974
06047,973.74,-56.827284490726484,21.160330997019194,153.28409200269465
06049,259.37,-13.926051586536614,14.422650217449174,59.73237517036303
06051,554,-20.853790613718402,18.464015653343658,67.19019675526408
06053,1535.75,-43.24336643333876,17.12976531728274,114.5191275431384
06055,1443.55,-29.939385542585985,12.3826231181424,100.51103447490921
06057,931.3,-23.683023730269515,17.107267065214927,91.20059380218967
06059,1327.64,-26.81675755475883,12.29610605955438,73.19694682639089
06061,956.13,-27.266166734649055,17.453015912648496,104.30134469222416
06063,589.95,-21.089922874819912,13.860397952899683,71.8801089918256
06065,1034.93,-45.9316089010851,22.072039979236834,125.7510164131908
06067,984.49,-33.34416804639966,21.085181517535155,132.8387166313369
06069,1325.53,-44.81603584981102,18.63051816199144,136.25539180445725
06071,1145.02,-43.08833033484132,22.084616661441146,121.82363487090124
06073,1210.73,-26.621129401270316,17.616083900740875,90.20697811945595
06075,1734.37,-13.704111579420763,-6.504978933047001,67.80412127283606
06077,938.37,-49.28120037938126,21.972602132423024,154.0889360916143
06079,1515.77,-20.355330953904616,12.616020894220025,77.41413076227781
06081,1592.56,-19.52391118701963,-4.239937562716034,72.87248603127064
06083,1684.03,-27.389060764950745,14.054792673884918,78.17151499487885
06085,1701.75,-22.580872631115025,1.745851168843826,75.26478325517559
06087,1655.93,-22.692988230178813,10.089854686041866,79.92034372467165
06089,622.33,-23.76231259942475,18.555750883241462,82.97552880436214
06091,305.77,-28.49854465774928,17.783126631853776,81.69288860918815
06093,411.31,-18.48484111740537,17.005249942935396,75.53291670233713
06095,1168.79,-44.83867931792709,17.582989351000734,143.18381548505118
06097,1341.48,-27.21099084593136,8.66725462377136,98.02482938532131
06099,1004.61,-48.36105553398832,21.7510130996136,155.7205067300079
06101,737.64,-34.70934331110026,20.719405876654818,131.1479869423286
06103,456.55,-29.762348045121012,17.346204720024126,109.93025572899371
06105,274.13,-12.691058986612191,11.92436326215589,41.67933130699086
06107,757.6,-34.03775079197465,20.483179633718684,97.3430408472012
06109,684.09,-25.119501819935973,14.857478202548634,77.8415286359624
06111,1468.24,-28.286247479976023,13.878692304634189,76.79710323828334
06113,1316.99,-25.826316069218446,13.965965410875825,94.38296564280817
06115,470.29,-38.9865827468158,24.313287281592856,159.7953464673913
08001,558.46,-8.150986641836477,18.040110623319848,141.47412565279316
08003,222.77,-0.23342460834044898,15.206745461909499,48.19779282906267
08005,557.38,-3.64024543399476,16.764296247747023,120.96939863175642
08007,301.13,-9.683525387706293,15.960674157303378,84.59956177614811
08013,780.58,0.33821004893797024,11.738338810967598,90.28181041844576
08014,451.96,-2.2922382511726624,16.821894445110665,102.90673455218698
08015,363.44,3.3595641646489094,17.782043605367882,85.48132124136782
08019,275.5,-3.1833030852994493,19.46318123468316,104.62959261184182
08021,128.76,-4.939422180801478,16.592820907981775,33.26238532110091
08027,166.75,3.286356821589198,20.90499881544656,58.26459095701792
08029,351.64,-1.6949152542372836,18.586171310629496,54.594376429436295
08031,855.82,0.07361361033861868,13.801550347932867,108.65552623863968
08035,544.89,-4.281598120721619,15.355679209681883,92.09093820044829
08037,750.46,-2.2839325213868777,12.982583454281581,77.90431934181457
08039,424.34,-7.6518829240703194,15.474656694843357,95.51742484703381
08041,616.15,-5.031242392274605,23.250793650793653,94.79647503147292
