puma_geoid,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
606503,-45.9316089010851,22.072039979236834,125.7510164131908
606504,-45.9316089010851,22.072039979236834,125.7510164131908
606505,-45.9316089010851,22.072039979236834,125.7510164131908
606506,-45.9316089010851,22.072039979236834,125.7510164131908
606507,-45.9316089010851,22.072039979236834,125.7510164131908
606508,-45.9316089010851,22.072039979236834,125.7510164131908
606509,-45.9316089010851,22.072039979236834,125.7510164131908
606510,-45.9316089010851,22.072039979236834,125.7510164131908
606511,-45.9316089010851,22.072039979236834,125.7510164131908
606512,-45.9316089010851,22.072039979236834,125.7510164131908
606513,-45.9316089010851,22.072039979236834,125.7510164131908
606514,-45.9316089010851,22.072039979236834,125.7510164131908
606515,-45.9316089010851,22.072039979236834,125.7510164131908
606701,-33.34416804639966,21.085181517535155,132.8387166313369
606702,-33.34416804639966,21.085181517535155,132.8387166313369
606703,-33.34416804639966,21.085181517535155,132.8387166313369
606704,-33.34416804639966,21.085181517535155,132.8387166313369
606705,-33.34416804639966,21.085181517535155,132.8387166313369
606706,-33.34416804639966,21.085181517535155,132.8387166313369
606707,-33.34416804639966,21.085181517535155,132.8387166313369
606708,-33.34416804639966,21.085181517535155,132.8387166313369
606709,-33.34416804639966,21.085181517535155,132.8387166313369
606710,-33.34416804639966,21.085181517535155,132.8387166313369
606711,-33.34416804639966,21.085181517535155,132.8387166313369
606712,-33.34416804639966,21.085181517535155,132.8387166313369
607101,-43.08833033484132,22.084616661441146,121.82363487090124
607102,-43.08833033484132,22.084616661441146,121.82363487090124
607103,-43.08833033484132,22.084616661441146,121.82363487090124
607104,-43.08833033484132,22.084616661441146,121.82363487090124
607105,-43.08833033484132,22.084616661441146,121.82363487090124
607106,-43.08833033484132,22.084616661441146,121.82363487090124
607107,-43.08833033484132,22.084616661441146,121.82363487090124
607108,-43.08833033484132,22.084616661441146,121.82363487090124
607109,-43.08833033484132,22.084616661441146,121.82363487090124
607110,-43.08833033484132,22.084616661441146,121.82363487090124
607111,-43.08833033484132,22.084616661441146,121.82363487090124
607112,-43.08833033484132,22.084616661441146,121.82363487090124
607113,-43.08833033484132,22.084616661441146,121.82363487090124
607114,-43.08833033484132,22.084616661441146,121.82363487090124
607115,-43.08833033484132,22.084616661441146,121.82363487090124
607301,-26.621129401270316,17.616083900740875,90.20697811945595
607302,-26.621129401270316,17.616083900740875,90.20697811945595
607303,-26.621129401270316,17.616083900740875,90.20697811945595
607304,-26.621129401270316,17.616083900740875,90.20697811945595
