county_geoid,hc_share,n_orig
25009,0.146861987775033,86217
41049,0.244147157190635,299
51840,0.208205521472393,2608
19171,0.303538175046555,1074
28081,0.334598251113678,6061
28083,0.43701226309922,897
19173,0.317991631799163,239
28085,0.4072553045859,1461
19175,0.299418604651163,688
19177,0.337662337662338,154
28087,0.247809419496166,3652
19179,0.31041776837652,1891
28089,0.173470504541972,9137
25011,0.154990700557967,6452
41051,0.161600582913352,82345
25013,0.250185133759141,43212
41053,0.167866039302519,7226
25015,0.112262810331857,11963
41055,0.235294117647059,51
25017,0.106739932213521,147227
41057,0.186843559977888,1809
25019,0.0960144927536232,1104
41059,0.190825190010858,3684
19181,0.192433850863766,4573
28091,0.462785556374355,1357
28093,0.510707635009311,2148
19183,0.207317073170732,1804
28095,0.455052264808362,1435
19185,0.314285714285714,175
19187,0.26468253968254,2520
28097,0.440476190476191,336
28099,0.382978723404255,658
19189,0.308139534883721,344
17001,0.270220588235294,1632
25021,0.103502146389176,73612
17003,0.435185185185185,108
41061,0.189562547966232,1303
25023,0.168475997858545,67244
17005,0.195996663886572,1199
41063,0.161849710982659,346
25025,0.17393158188199,60978
17007,0.250647854880507,6946
25027,0.173664409330324,93030
41065,0.234394904458599,1570
17009,0.3,80
41067,0.140402824325643,61466
19191,0.1875,496
19193,0.268119966675923,7202
19195,0.247641509433962,424
19197,0.337864077669903,515
08101,0.265131693703122,17199
17011,0.213789912077742,2161
08103,0.183471074380165,605
17013,0.179401993355482,301
41071,0.179386477019425,9421
17015,0.301173402868318,767
08105,0.366906474820144,556
08107,0.0690574985180794,3374
17017,0.245939675174014,431
48303,0.202043132803632,16739
08109,0.222641509433962,265
17019,0.120513710517182,14405
48305,0.374149659863946,147
48307,0.355670103092784,194
48309,0.266302601991648,12452
09001,0.156051390026124,102588
08111,0.127272727272727,55
17021,0.2610188895249,1747
09003,0.192488843425771,88961
08113,0.0732838589981447,1078
17023,0.192258064516129,775
09005,0.164325398617824,22139
08115,0.376712328767123,146
17025,0.412955465587045,247
09007,0.135088937556754,18721
17027,0.165611814345992,2844
08117,0.0949640287769784,4170
09009,0.219611962984487,89476
17029,0.204584775086505,2312
48313,0.397163120567376,282
08119,0.152603231597846,3899
48315,0.328125,320
48317,0.218390804597701,87
48319,0.236842105263158,76
09011,0.183707724724117,28001
08121,0.238636363636364,264
17031,0.255352578535261,617366
09013,0.135769872151195,14392
08123,0.173739313591872,32284
17033,0.299363057324841,471
09015,0.247782915182294,13193
17035,0.272727272727273,341
08125,0.223214285714286,560
48321,0.356294536817102,1263
17037,0.182813094784926,10508
17039,0.251489868891538,839
48323,0.433353998760074,1613
48325,0.259537210756723,1599
30001,0.165024630541872,406
20201,0.39622641509434,106
30003,0.283261802575107,233
48329,0.248242231798594,8818
30005,0.171171171171171,111
20205,0.510344827586207,290
30007,0.271084337349398,332
20207,0.431654676258993,139
30009,0.151560178306092,673
20209,0.392144850588796,14691
17041,0.23321554770318,1132
17043,0.15379120067005,121782
17045,0.270011947431302,837
17047,0.252525252525253,99
48331,0.356147021546261,789
17049,0.190958690568979,1283
48333,0.375,80
48335,0.432432432432432,111
21101,0.21460602178091,3122
48337,0.41744966442953,745
30013,0.138309215536938,6565
21103,0.295751633986928,1224
48339,0.216457049747951,39278
30015,0.102739726027397,146
21105,0.318181818181818,88
30017,0.204576043068641,743
21107,0.306153846153846,1950
21109,0.42443729903537,311
17051,0.224795640326975,734
17053,0.237877401646844,1093
17055,0.319947333772219,1519
17057,0.336655592469546,1806
48341,0.33206106870229,786
17059,0.336134453781513,119
48343,0.395402298850575,435
22001,0.360239852398524,2168
30021,0.128640776699029,412
21111,0.189759770745686,65604
48347,0.275354107648725,1765
22003,0.336448598130841,856
30023,0.383073496659243,449
21113,0.201327958264169,4217
48349,0.316469926925239,1779
22005,0.209961610394724,10159
72001,0.122065727699531,213
30025,0.166666666666667,102
21115,0.30729833546735,781
22007,0.293183940242764,1071
72003,0.0822102425876011,742
30027,0.189189189189189,481
51510,0.072655634357762,19035
21117,0.167750709555345,16912
22009,0.511132164850782,2111
72005,0.0957816377171216,2015
21119,0.305343511450382,262
30029,0.153684505463715,7138
72007,0.135526315789474,760
51515,0.19327731092437,476
72009,0.144472361809045,796
17061,0.299866131191432,747
17063,0.186760124610592,6420
17065,0.256544502617801,191
17067,0.378299120234604,341
48351,0.397590361445783,166
17069,0.391304347826087,69
48353,0.479274611398964,386
48355,0.256868882595518,20127
13101,0.296703296703297,91
22011,0.322074788902292,1658
48357,0.262910798122066,213
21121,0.341394025604552,703
30031,0.118407835258664,7964
13103,0.197391137540764,5213
22013,0.405994550408719,367
48359,0.350649350649351,77
21123,0.326599326599327,1188
13105,0.362527716186253,902
22015,0.213306808134394,9048
30035,0.196581196581197,234
72011,0.11373092926491,721
21125,0.266643670231114,2899
13107,0.282758620689655,725
22017,0.29643108710965,17036
72013,0.0946624087591241,4384
51520,0.266403162055336,1265
21127,0.306329113924051,395
13109,0.277456647398844,346
22019,0.260452660677263,11576
21129,0.465909090909091,176
72015,0.0834845735027223,1102
30039,0.177631578947368,152
72017,0.101088646967341,1286
72019,0.119354838709677,620
17071,0.318435754189944,179
17073,0.257501119570085,4466
17075,0.2735368956743,1572
17077,0.216413373860182,1645
48361,0.263756613756614,3780
17079,0.335714285714286,140
48363,0.357065803667745,927
48365,0.36,625
13111,0.275967413441955,1964
22021,0.363636363636364,198
21131,0.472222222222222,108
30041,0.125944584382872,794
48367,0.217701722574796,8824
22023,0.326018808777429,319
13113,0.154199038105808,13515
30043,0.181818181818182,737
21133,0.430362116991643,718
48369,0.273049645390071,282
13115,0.219578409453849,6262
22025,0.54320987654321,324
72021,0.0804085155350978,13904
21135,0.348591549295775,284
13117,0.107302295918367,25088
22027,0.434865900383142,522
72023,0.0921366163621922,2518
51530,0.245283018867925,583
21137,0.287638668779715,1262
30047,0.188010899182561,1101
13119,0.289795918367347,1225
22029,0.335570469798658,447
72025,0.0721153846153846,9776
30049,0.194093891973751,3962
21139,0.255364806866953,466
72027,0.108454312553373,1171
72029,0.0851966075558982,2594
17081,0.245651027938851,1897
17083,0.200601805416249,1994
17085,0.190592051905921,1233
17087,0.261964735516373,397
48371,0.495268138801262,317
48373,0.391226499552372,1117
17089,0.201091681274673,70167
05101,0.64453125,512
48375,0.232212932946596,5861
22031,0.357904085257549,1126
13121,0.207189365418928,107047
05103,0.395348837209302,774
21141,0.279053084648494,1394
48377,0.329411764705882,85
13123,0.22526106414719,2011
22033,0.26425821735268,33770
30053,0.218325791855204,884
05105,0.234159779614325,363
21143,0.160098522167488,406
48379,0.351981351981352,429
13125,0.288659793814433,97
55101,0.205448402685712,23383
22035,0.325396825396825,126
72031,0.0672893072510663,13598
05107,0.503916449086162,383
21145,0.216098226466576,3665
55103,0.27005076142132,985
22037,0.416313559322034,944
13127,0.2022215892908,7022
72033,0.0984251968503937,1270
30057,0.125641025641026,390
21147,0.48948948948949,333
05109,0.454838709677419,310
51540,0.134130146082337,3012
55105,0.218029230417904,17516
13129,0.213470053600559,4291
22039,0.393939393939394,1023
72035,0.0906291245050594,2273
30059,0.269230769230769,78
21149,0.270750988142293,506
55107,0.31741935483871,775
72037,0.0955056179775281,712
55109,0.149339360222531,11504
72039,0.170068027210884,441
17091,0.239093959731544,9536
17093,0.162470154113306,18428
17095,0.303501945525292,2827
17097,0.165603160133698,95439
48381,0.160189481825213,10344
17099,0.238262580826539,7114
48383,0.611111111111111,90
06001,0.127268370036865,196121
05111,0.457567804024497,1143
48385,0.310810810810811,74
06003,0.0833333333333333,120
13131,0.257291666666667,960
22041,0.381342062193126,611
30061,0.265734265734266,286
05113,0.241379310344828,725
21151,0.207560378018901,5714
48387,0.422641509433962,265
06005,0.170487106017192,4886
13133,0.222314049586777,1210
22043,0.377540106951872,935
30063,0.107162811487317,8949
05115,0.229371137768084,2751
21153,0.455357142857143,112
48389,0.524691358024691,162
56001,0.111603188662533,2258
13135,0.193336724313327,98300
22045,0.312859884836852,3126
55111,0.212439261418853,5145
06007,0.170999308095285,20234
72041,0.0965645311049211,2154
30065,0.259615384615385,208
21155,0.229540918163673,1002
05117,0.386138613861386,202
56003,0.316793893129771,262
13137,0.297793063915162,3489
06009,0.177057356608479,7218
55113,0.210696920583468,1234
22047,0.45075016307893,1533
72043,0.0794326241134752,1410
30067,0.138351254480287,1395
05119,0.199832979574794,28739
51550,0.202806520198441,35275
21157,0.178819444444444,1728
56005,0.222060429559519,2747
13139,0.190734557595993,16772
22049,0.294559099437148,533
55115,0.203693790149893,3736
72045,0.18716577540107,374
21159,0.373134328358209,134
56007,0.263205013428827,1117
55117,0.175657770206322,10566
72047,0.114800759013283,1054
56009,0.223711340206186,970
55119,0.177401129943503,1770
72049,0.169811320754717,53
48391,0.338028169014085,213
06011,0.267238021036229,2567
05121,0.281512605042017,714
48395,0.341317365269461,501
22051,0.234239730404974,34422
13141,0.442231075697211,251
06013,0.144770281910938,186903
05123,0.396253602305476,694
48397,0.175926898435038,9521
21161,0.266566265060241,664
30071,0.0642201834862385,109
06015,0.190214067278287,1635
13143,0.27175697865353,2436
22053,0.361060880048222,1659
30073,0.237762237762238,286
56011,0.150641025641026,312
21163,0.256189451022605,1858
05125,0.172426205903528,8334
47101,0.330049261083744,609
48399,0.398601398601399,286
55121,0.266034985422741,1372
22055,0.179496975485514,15705
13145,0.185383244206774,3366
06017,0.119438335307055,29555
30075,0.0892857142857143,56
72051,0.0656416321703134,3382
21165,0.410994764397906,382
05127,0.415929203539823,339
47103,0.266924564796905,2068
56013,0.200651769087523,2148
13147,0.265787647467037,1441
22057,0.276983990359787,5809
06019,0.264599302458881,102933
55123,0.223993925588459,1317
30077,0.370731707317073,205
05129,0.551724137931035,464
72053,0.0846256092157732,2257
56015,0.286713286713287,572
47105,0.230243680255067,4391
21167,0.2488860598345,1571
72054,0.163414634146341,410
55125,0.187996031746032,2016
13149,0.454193548387097,775
22059,0.577883472057075,841
72055,0.131233595800525,381
56017,0.263736263736264,273
47107,0.393978633862091,3089
21169,0.383647798742138,159
55127,0.234212481426449,10768
72057,0.0866182572614108,1928
56019,0.182274247491639,598
47109,0.443880786303107,1577
55129,0.226753670473083,1226
72059,0.0947368421052632,380
06021,0.241663235899547,2429
05131,0.214401193881358,8041
06023,0.145907473309609,9835
13151,0.220564306733599,28885
22061,0.305970149253731,1876
30081,0.14795008912656,3927
21171,0.36,200
05133,0.3,380
06025,0.336911544227886,16675
13153,0.197130380536494,12824
48001,0.259259259259259,1863
22063,0.24013875123885,10090
47111,0.438728323699422,1730
05135,0.3267776096823,661
21173,0.3064039408867,2030
30083,0.163204747774481,337
56021,0.169568438599741,10798
13155,0.285185185185185,270
06027,0.127032520325203,984
55131,0.128195488721805,15960
22065,0.269102990033223,301
48003,0.398089171974522,628
72061,0.0427703523693803,8230
30085,0.236363636363636,110
47113,0.304259634888438,8381
05137,0.308641975308642,405
21175,0.345360824742268,194
56023,0.226182316655243,1459
13157,0.209643896355827,7217
55133,0.110425812115891,45560
22067,0.424938474159147,1219
48005,0.297922383379067,2551
06029,0.294965206713058,109935
72063,0.0571578395385422,3814
30087,0.267924528301887,265
51570,0.197331851028349,1799
05139,0.345124282982792,1046
21177,0.319672131147541,1098
56025,0.20317952694843,7737
47115,0.436936936936937,2220
13159,0.288758265980896,1361
22069,0.344226579520697,1377
55135,0.232718381862636,4499
48007,0.226909090909091,1375
56027,0.267326732673267,101
72065,0.0957142857142857,1400
47117,0.263773768893223,2051
30089,0.199300699300699,572
21179,0.228084199307221,3753
48009,0.250965250965251,518
55137,0.247921760391198,2045
72067,0.0889570552147239,652
56029,0.192965779467681,1052
47119,0.213448660714286,7168
55139,0.162842250314541,16691
72069,0.0854673495518566,3124
06031,0.279796239418683,13349
05141,0.352179034157833,849
13161,0.305322128851541,357
22071,0.27207339133431,23218
06033,0.22486165474423,7409
30091,0.32258064516129,93
05143,0.173458445040214,18650
21181,0.295373665480427,281
06035,0.200230591852421,2602
22073,0.25727221279004,8835
13163,0.39874739039666,479
39101,0.308191584601611,4468
48011,0.313131313131313,99
47121,0.34475374732334,467
05145,0.248541114058355,3770
21183,0.361527967257844,733
30093,0.263978494623656,1860
56031,0.250591016548463,423
48013,0.336866010598032,1321
22075,0.191176470588235,1292
39103,0.142091013225034,19206
13165,0.426160337552743,237
06037,0.197613009128862,1048433
55141,0.235567715458276,3655
72071,0.0956365809922295,1673
56033,0.168527379053695,1881
47123,0.371890547263682,2412
30095,0.14828897338403,526
21185,0.123502994011976,6680
05147,0.393548387096774,155
13167,0.354166666666667,144
06039,0.274414008892792,18217
48015,0.285996055226824,1521
39105,0.323162274618585,721
22077,0.371475953565506,1206
72073,0.145299145299145,234
30097,0.110047846889952,209
21187,0.239600665557404,601
05149,0.328333333333333,600
51580,0.272959183673469,392
56035,0.196610169491525,590
47125,0.162993105007347,17694
13169,0.305239179954442,2195
39107,0.242487046632124,1930
48017,0.369565217391304,184
22079,0.302502292676536,7633
72075,0.0958149779735683,1816
30099,0.22887323943662,284
56037,0.271785496648385,3282
47127,0.197368421052632,304
48019,0.232824427480916,1048
39109,0.168295442855673,9721
72077,0.0705663881151346,2154
47129,0.40421052631579,950
56039,0.0885341074020319,1378
72079,0.161001788908766,559
06041,0.0484987735585432,32207
22081,0.477832512315271,203
06043,0.167677881963596,1813
13171,0.286166007905138,1265
21191,0.206969376979937,947
13173,0.383763837638376,542
06045,0.152448413920542,6494
22083,0.390078917700113,887
39111,0.22007722007722,518
48021,0.23973063973064,4455
21193,0.34525939177102,559
56041,0.228705566733736,1491
47131,0.314232902033272,1623
48023,0.265957446808511,94
06047,0.268210502270067,35021
39113,0.217116484398515,49835
13175,0.320606400898372,1781
22085,0.375634517766498,788
72081,0.14572864321608,597
47133,0.239598278335725,697
56043,0.225,480
21195,0.276938078985861,2051
06049,0.232848232848233,481
22087,0.233300099700897,3009
13177,0.176532769556025,2838
39115,0.272585669781931,642
48025,0.327510917030568,687
72083,0.130718954248366,153
47135,0.451162790697674,215
51590,0.317521367521368,2340
21197,0.397489539748954,717
56045,0.230964467005076,394
22089,0.216905564924115,4744
48027,0.144996279761905,21504
13179,0.176652892561983,4840
39117,0.212876427829699,2889
72085,0.081529944640161,1987
21199,0.258719086873811,3154
47137,0.29746835443038,158
48029,0.226637619535071,114297
39119,0.371173469387755,4704
72087,0.112574850299401,835
47139,0.443037974683544,948
51595,0.327659574468085,235
72089,0.083976833976834,1036
01,0.0918918918918919,555
02,0.0375,80
04,0.217840735068913,2612
05,0.12540192926045,311
06,0.273987437730128,9234
06051,0.108630952380952,1344
08,0.246525237746891,1367
13181,0.249201277955272,313
06053,0.16409430707303,43475
22091,0.556756756756757,370
09,0.104368932038835,412
06055,0.102545672356993,16695
13183,0.27378640776699,515
22093,0.348773841961853,1101
39121,0.262645914396887,514
48031,0.207381370826011,569
47141,0.178308823529412,4352
06057,0.105431309904153,13459
39123,0.181483429773803,3802
22095,0.30188679245283,4505
13185,0.209115281501341,7087
72091,0.0923970432946146,1894
47143,0.383221128948731,1931
13187,0.188568856885689,2222
06059,0.122336133524925,361880
22097,0.331632653061225,2940
39125,0.234351145038168,1310
48035,0.350901525658807,721
72093,0.181818181818182,55
47145,0.298860398860399,3510
48037,0.258575770733825,4606
22099,0.454633516306103,3097
13189,0.281279397930386,1063
39127,0.336683417085427,1990
72095,0.231270358306189,307
47147,0.249724105312943,6343
11001,0.161059107500294,67944
48039,0.243347473968376,23337
39129,0.203816131830009,4612
72097,0.107556977209116,2501
47149,0.205839365256125,28736
72099,0.122596153846154,832
11,0.103004291845494,233
12,0.252055842417288,5229
13,0.198416006669446,2399
15,0.205333333333333,375
16,0.495215311004785,418
06061,0.115862635669531,58414
17,0.0726033834586466,4256
18,0.10568454763811,1249
06063,0.163753449862006,2174
13191,0.314705882352941,680
19,0.142307692307692,260
13193,0.379710144927536,345
06065,0.24404725297253,390240
39131,0.28920741989882,1186
48041,0.167604824813326,8705
47151,0.356834532374101,695
13195,0.283937263385614,1849
06067,0.202319688618375,229686
48043,0.16,350
39133,0.190153800868349,13589
47153,0.425650557620818,1076
06069,0.168984209285883,8486
39135,0.236210418794688,3916
13197,0.341059602649007,302
47155,0.288010817307692,6656
48047,0.569767441860465,86
02100,0.2,90
13199,0.386105544422178,1497
39137,0.156419529837251,2212
47157,0.337307644188665,79930
39139,0.227452141306493,10134
48049,0.376712328767123,1022
47159,0.307080924855491,1384
20,0.238095238095238,210
21,0.220159151193634,754
22,0.0481927710843374,664
23,0.0592783505154639,388
24,0.108050847457627,1888
25,0.14692188308329,1933
26,0.20495867768595,1210
06071,0.278585828245311,346238
27,0.122103944896681,1597
28,0.180811808118081,271
06073,0.123476114505885,398652
29,0.0984405458089669,1026
06075,0.0596418779406289,59086
39141,0.214872460008647,4626
48051,0.429872495446266,549
47161,0.262111801242236,805
06077,0.239136473325116,115202
39143,0.23929917941894,4509
48053,0.227673438098888,2609
47163,0.206829679595278,11860
06079,0.0852107883520183,27919
39145,0.309961046188091,3594
48055,0.310267857142857,1344
47165,0.22068564787914,17210
02110,0.119308153900459,2833
48057,0.262177650429799,698
39147,0.270319397559076,3851
47167,0.292027250966673,5431
39149,0.186066763425254,3445
48059,0.292418772563177,554
47169,0.255639097744361,532
53001,0.254304635761589,755
53003,0.152040245947457,1789
32510,0.149150832352447,5947
53005,0.149025765469988,14011
53007,0.162397630249172,5739
53009,0.154817987152034,4670
30,0.0882352941176471,68
31,0.252631578947368,190
32,0.275656324582339,838
33,0.0860655737704918,244
34,0.113263785394933,671
35,0.118243243243243,296
36,0.303400174367916,1147
06081,0.0808384980799981,85677
37,0.18082788671024,1377
38,0.151515151515152,99
06083,0.111530533687635,40267
39,0.236897274633124,1908
39151,0.24404062321068,33183
06085,0.0908924977983016,219149
48061,0.398883696780893,15408
47171,0.334690553745928,1228
06087,0.0868538441353975,26677
39153,0.218414130026306,53220
48063,0.382409177820268,523
47173,0.37447168216399,1183
39155,0.282526315789474,16625
06089,0.185536600953739,20341
48065,0.309090909090909,275
47175,0.374193548387097,155
39157,0.253084243919633,5674
48067,0.3310546875,1024
47177,0.326193390452876,1634
02122,0.14987146529563,3890
48069,0.28476821192053,151
39159,0.149270275263255,5413
47179,0.192617991125454,9916
53011,0.170976718930293,58932
53013,0.226148409893993,283
53015,0.223319560616749,9923
53017,0.184045018205892,3021
53019,0.181102362204724,254
40,0.26387176325524,811
41,0.169584245076586,1828
42,0.0900750625521268,1199
44,0.1,90
45,0.100104275286757,959
06091,0.180281690140845,355
47,0.235270049099836,2444
48,0.0816392384640207,3099
06093,0.160688247302421,3429
49,0.383073496659243,449
48071,0.266963843486875,2019
06095,0.199854308030595,74129
39161,0.312649164677804,1676
47181,0.255868544600939,426
06097,0.0986175263022838,62352
39163,0.356948228882834,367
48073,0.319559228650138,1452
47183,0.330686330119115,1763
48075,0.291970802919708,137
06099,0.235330537481163,85603
39165,0.134864482420812,27561
47185,0.340119760479042,1670
02130,0.141689373297003,734
48077,0.371196754563895,493
39167,0.184282516786869,4021
47187,0.0959657445111456,23821
39169,0.184623102972532,7973
48079,0.444444444444444,54
47189,0.177853681785686,12589
45001,0.292920353982301,1130
53021,0.205752212389381,5876
24510,0.36140924733381,58698
45003,0.17989898989899,9900
53023,0.238805970149254,134
45005,0.497354497354497,189
53025,0.200796989152092,4517
45007,0.219975835682642,12415
53027,0.26034990472891,5773
45009,0.509915014164306,353
53029,0.123544564657393,9705
50,0.158823529411765,170
51,0.11039603960396,2020
53,0.437296416938111,1228
54,0.165254237288136,236
55,0.095615671641791,2144
56,0.196428571428571,56
39171,0.230817217716781,3206
48081,0.3,90
48083,0.481283422459893,187
39173,0.158116526200073,10916
48085,0.14729440759668,82773
39175,0.248866213151927,1764
48089,0.310402684563758,596
45011,0.350449293966624,779
36101,0.237987987987988,3996
53031,0.111977030352748,2438
45013,0.142132269099202,17540
36103,0.225685487260055,154671
53033,0.118480185762278,246767
45015,0.227235294117647,17000
36105,0.297843922915474,5241
53035,0.150249479562502,30263
45017,0.280952380952381,420
36107,0.186901570279586,2611
53037,0.15247700978938,3371
36109,0.0889934992154226,4461
45019,0.164345997177924,37561
53039,0.166965888689408,1114
48091,0.152317880794702,9513
48093,0.315186246418338,349
48095,0.5,62
02150,0.0920881971465629,771
48097,0.323004694835681,2130
48099,0.188494833845295,3581
37001,0.219310079013297,10378
45021,0.31387181738367,2278
36111,0.199760367436597,15023
37003,0.222277227722772,2020
53041,0.221074380165289,6292
45023,0.346320346320346,1617
36113,0.210344827586207,5220
53043,0.244408945686901,626
37005,0.19926873857404,547
45025,0.244979919678715,1494
36115,0.290184601530842,4442
37007,0.414473684210526,912
53045,0.234481663756152,6299
36117,0.19848566792861,5547
45027,0.283687943262411,987
37009,0.224292101341282,1342
53047,0.172171088251218,1847
45029,0.342541436464088,1629
36119,0.138135055996619,66254
53049,0.207650273224044,1098
72,0.0506329113924051,79
37011,0.161180476730988,881
28101,0.395973154362416,745
45031,0.309830508474576,2950
36121,0.223880597014925,1809
28103,0.407124681933842,393
37013,0.232558139534884,2408
53051,0.17016317016317,858
45033,0.368536853685369,909
36123,0.212924606462303,1207
28105,0.214631782945736,2064
37015,0.34910277324633,613
53053,0.216588148932809,107619
45035,0.194135090609555,15175
53055,0.0728527607361963,1304
37017,0.313649564375605,1033
28107,0.464976651100734,1499
45037,0.220890410958904,1168
53057,0.1893864013267,12060
37019,0.148514851485149,10201
28109,0.311111111111111,3600
45039,0.327983951855567,997
53059,0.179899497487437,995
02170,0.1598225340487,9692
29001,0.150793650793651,756
28111,0.520161290322581,496
37021,0.159662622077538,20274
29003,0.246244284781189,1531
45041,0.272646423580231,7871
53061,0.161196765390077,99301
37023,0.21777950310559,5152
28113,0.389851485148515,1616
29005,0.325657894736842,304
45043,0.181525932276039,4666
28115,0.411373707533235,1354
53063,0.169002283248497,47739
37025,0.18794665466209,17771
29007,0.337423312883436,1141
45045,0.176400322002649,38509
28117,0.436655405405405,1184
53065,0.176058686228743,2999
37027,0.246214245653393,5349
29009,0.241781548250265,1886
45047,0.227887123547546,4217
28119,0.64390243902439,205
53067,0.15453155994927,30751
37029,0.181342632955536,1147
45049,0.459047619047619,525
53069,0.186440677966102,295
02180,0.148148148148148,189
29011,0.344961240310078,516
28121,0.184328477669281,12494
37031,0.132788559754852,5874
29013,0.37761601455869,1099
45051,0.21187813053139,26553
28123,0.527586206896552,870
02185,0.321428571428571,84
53071,0.185031185031185,4329
37033,0.291066282420749,1041
29015,0.303771661569827,981
45053,0.327341532639546,1057
28125,0.353658536585366,82
53073,0.136912356462852,20378
37035,0.205756226290615,12126
02188,0.358208955223881,67
29017,0.298288508557457,409
45055,0.223515715948778,4295
28127,0.442680776014109,1134
53075,0.120315581854043,2028
37037,0.125239209015522,4703
45057,0.225749559082892,3969
29019,0.125216735770825,13265
28129,0.495495495495496,333
37039,0.198955916473318,1724
53077,0.212131620526207,14557
45059,0.319141323792487,2795
50001,0.154766994442069,2339
50003,0.181520850367948,2446
50005,0.213800904977376,1768
50007,0.0802651440572291,15237
50009,0.343108504398827,341
29021,0.311119671289163,7788
28131,0.299342105263158,912
37041,0.247422680412371,873
45061,0.422037422037422,481
29023,0.304946775203507,1597
28133,0.566371681415929,565
37043,0.163109756097561,656
29025,0.403061224489796,784
45063,0.191517350873214,22045
28135,0.68,275
37045,0.294168096054889,5830
29027,0.184341859014348,3206
45065,0.182897862232779,421
28137,0.380387931034483,1856
37047,0.349437148217636,2132
45067,0.435135135135135,1110
29029,0.224444444444444,3150
28139,0.48125,640
37049,0.132059186189889,8110
45069,0.387374461979914,697
50011,0.169776501947919,4877
50013,0.156164383561644,730
50015,0.162177020340847,1819
50017,0.221012520413718,1837
50019,0.267676767676768,1386
29031,0.172459139582942,5323
28141,0.453159041394336,918
37051,0.18579512195122,25625
45071,0.301765650080257,1869
29033,0.331210191082803,314
28143,0.551020408163265,343
37053,0.161166292854854,3121
29035,0.274647887323944,142
45073,0.204794163626889,3838
28145,0.389687235841082,1183
37055,0.120586275816123,4503
29037,0.217446876497843,12518
45075,0.400239306012564,3343
28147,0.517826825127334,589
37057,0.228855298913044,11776
29039,0.363751584283904,789
45077,0.213257267046998,7362
28149,0.282357067695545,2851
37059,0.142407553107789,3813
45079,0.230718582587616,33413
42001,0.174026244532389,9602
50021,0.209467455621302,4225
42003,0.205822530174341,89480
50023,0.164221486038807,4226
42005,0.243920412675018,4071
50025,0.183908045977012,2436
42007,0.242428948594502,12878
50027,0.17373192844891,4081
42009,0.256240822320117,2724
29041,0.304347826086957,184
37061,0.303867403314917,1629
28151,0.410227272727273,1760
29043,0.174220813523508,9465
45081,0.259259259259259,567
37063,0.176907268380657,23843
28153,0.478325859491779,669
29045,0.327868852459016,61
45083,0.232246913580247,20250
37065,0.400894187779434,2013
28155,0.404580152671756,393
29047,0.20425621428321,28523
45085,0.257465162574652,6028
28157,0.323809523809524,105
37067,0.182403705818897,31518
29049,0.248580166011359,2289
45087,0.391951006124234,1143
28159,0.518878101402373,927
37069,0.226857887874837,3835
45089,0.508710801393728,574
42011,0.186805180787912,37060
42013,0.24541691306919,8455
42015,0.217274472168906,2605
42017,0.121186020029782,68498
42019,0.142914384933885,14974
29051,0.153846153846154,6357
28161,0.500974658869396,513
37071,0.250512109892758,16598
29053,0.217905405405405,1184
45091,0.185318640801106,23867
28163,0.547038327526132,1148
37073,0.23696682464455,633
29055,0.339004410838059,1587
37075,0.115902964959569,371
29057,0.386892177589852,473
37077,0.224284844796105,3286
29059,0.285427135678392,995
37079,0.273381294964029,556
34001,0.237141506022421,35949
42021,0.210006027727547,8295
34003,0.142446938336005,83582
42023,0.348936170212766,235
34005,0.198433420365535,59748
42025,0.253194510175107,6339
34007,0.243127460672598,57657
42027,0.113660733433412,9326
34009,0.181491925147398,11703
42029,0.100276691155424,52405
29061,0.289473684210526,380
37081,0.195157943278764,43370
29063,0.342446043165468,695
37083,0.323863636363636,1760
29065,0.344758064516129,496
37085,0.194875444839858,7025
29067,0.220183486238532,327
37087,0.205227077977721,4668
29069,0.454179254783484,993
37089,0.160004380681196,9131
34011,0.29245953414923,12665
42031,0.276482345103265,1501
34013,0.288466843809441,68871
42033,0.307732361364228,3841
34015,0.200705615965878,37981
42035,0.276983094928479,2307
34017,0.221470284401155,47433
42037,0.231616705098642,3903
34019,0.0859113432436052,14934
42039,0.23032904148784,4893
29071,0.22247875877355,10828
37091,0.354381443298969,776
29073,0.271780303030303,1056
37093,0.141927083333333,3840
29075,0.386206896551724,290
37095,0.326359832635983,239
29077,0.182942879705186,26593
37097,0.159131647082255,15063
29079,0.267605633802817,426
37099,0.147614314115308,2012
26001,0.255924170616114,633
34021,0.185983388523967,36842
42041,0.133821223209618,21043
26003,0.226,500
34023,0.16974436961402,82854
42043,0.199290718795952,23122
26005,0.195321414986687,10516
34025,0.147247033728836,75010
42045,0.177356183489043,52341
26007,0.21486387049301,1359
34027,0.109905230721526,51599
42047,0.261172373766686,1723
26009,0.270914127423823,1805
34029,0.180113038906414,76080
42049,0.191757966742673,17981
29081,0.34136546184739,249
29083,0.294274300932091,1502
29085,0.241721854304636,302
29087,0.296028880866426,277
29089,0.188775510204082,588
17101,0.366167023554604,467
26011,0.274401473296501,1086
34031,0.242051882192315,46143
26013,0.18562874251497,167
42051,0.316580692704495,6785
17103,0.216755319148936,2256
34033,0.244972577696527,6564
26015,0.21930360415394,6548
17105,0.281832711774108,1877
42053,0.36322869955157,223
34035,0.128993926590969,37870
42055,0.196826722338205,11975
17107,0.340285400658617,911
26017,0.195165155777847,9597
34037,0.181096808323047,22684
17109,0.215621562156216,909
26019,0.250571210967251,1313
42057,0.223185265438787,923
34039,0.244373641754761,54298
42059,0.266773162939297,1878
