puma_geoid,lisa_p,lisa_type
1700105,0.03534769697959403,Low-Low (Unrecovered Core)
1700104,0.0022455041096041354,Low-Low (Unrecovered Core)
1703412,0.0253676832564385,Low-Low (Unrecovered Core)
1701300,0.08716863251533723,Not Significant
1701900,0.0069396805996503105,Low-Low (Unrecovered Core)
1703005,0.12308912327334771,Not Significant
1703417,0.02876385532382613,Low-Low (Unrecovered Core)
1701105,0.04168586216755839,Low-Low (Unrecovered Core)
1701205,0.05714465964763191,Not Significant
1700401,0.019400815077079577,Low-Low (Unrecovered Core)
1700300,0.01501612535187319,Low-Low (Unrecovered Core)
1703602,0.008161500283109503,Low-Low (Unrecovered Core)
1703309,0.02431036364555854,Low-Low (Unrecovered Core)
1703310,0.009081379654211984,Low-Low (Unrecovered Core)
1703401,0.0031524256668793767,Low-Low (Unrecovered Core)
1703415,0.0015804943277096923,Low-Low (Unrecovered Core)
1703504,0.10650156614834354,Not Significant
1703522,0.12672842430941267,Not Significant
1703523,0.12701323175686707,Not Significant
1703530,0.07385571310812372,Not Significant
1703410,0.014900335803128812,Low-Low (Unrecovered Core)
1703102,0.13923410340088907,Not Significant
1701500,0.21904449108163113,Not Significant
1703208,0.021768563402564854,Low-Low (Unrecovered Core)
1703420,0.01402791387789931,Low-Low (Unrecovered Core)
1703105,0.05978527328144561,Not Significant
1703106,0.022286305655585415,Low-Low (Unrecovered Core)
1703528,0.16590478647342252,Not Significant
1700501,0.002673400315575736,Low-Low (Unrecovered Core)
1701204,0.03353468482171124,Low-Low (Unrecovered Core)
1701701,0.0446283496369905,Low-Low (Unrecovered Core)
1703008,0.01595704980694466,Low-Low (Unrecovered Core)
1703308,0.013516034568609416,Low-Low (Unrecovered Core)
1703503,0.05960550349756808,Not Significant
1703524,0.0925941149655419,Not Significant
1703531,0.6109378531500864,Not Significant
1703209,0.022196817813510565,Low-Low (Unrecovered Core)
1703418,0.019824714705693806,Low-Low (Unrecovered Core)
1703408,0.22248194274590166,Not Significant
1703527,0.395361162565291,Not Significant
1703419,0.0424586022375767,Low-Low (Unrecovered Core)
1703520,0.12433607066399464,Not Significant
1703521,0.242544901858447,Not Significant
1703409,0.083524208928743,Not Significant
1703202,0.01908711381279739,Low-Low (Unrecovered Core)
1703204,0.020538322314045603,Low-Low (Unrecovered Core)
1703203,0.027298782377222525,Low-Low (Unrecovered Core)
1703207,0.025065708578013608,Low-Low (Unrecovered Core)
1703422,0.08230742654897302,Not Significant
1703407,0.08284193838364778,Not Significant
1703205,0.02453336652667484,Low-Low (Unrecovered Core)
1703421,0.07240498817140313,Not Significant
1703501,0.06176483269445404,Not Significant
1703502,0.04436126176038488,Low-Low (Unrecovered Core)
1703525,0.0929231307224034,Not Significant
1703529,0.03487772692369205,Spatial Outlier
1702100,0.024351769360161812,Low-Low (Unrecovered Core)
1701104,0.0780373491190844,Not Significant
1702501,8.606428106183362e-4,Low-Low (Unrecovered Core)
1702601,0.010337683585129423,Low-Low (Unrecovered Core)
1703009,0.046195431186020625,Low-Low (Unrecovered Core)
1703526,0.4555958535529945,Not Significant
1801400,0.24928886140755555,Not Significant
1802000,0.35571501143022455,Not Significant
1802900,0.16201370598843373,Not Significant
1802200,0.24400966827432097,Not Significant
1802800,0.18546511768217655,Not Significant
1801801,0.47705174803680894,Not Significant
1801300,0.32099485987309445,Not Significant
1801900,0.45268615638193793,Not Significant
1802500,0.1692108756039859,Not Significant
1802400,0.18698073175789143,Not Significant
1802304,0.5089485678759254,Not Significant
1802301,0.5519347273093401,Not Significant
1801802,0.5105185258435376,Not Significant
1801803,0.3181531768611482,Not Significant
1802303,0.9058548952321849,Not Significant
1802306,0.851894962927081,Not Significant
1802307,0.9586709615901029,Not Significant
1802302,0.8914265292285792,Not Significant
1802305,0.4192773584391992,Not Significant
1803200,0.19372138900622668,Not Significant
1803400,0.05747791063704328,Not Significant
1801600,0.019165871314113524,Low-Low (Unrecovered Core)
1803300,0.7178515884211782,Not Significant
1801002,0.972944683574589,Not Significant
1802700,0.08048649482936998,Not Significant
1802100,0.19066761501642374,Not Significant
1801200,0.27281887084849393,Not Significant
1800800,0.2325305638893331,Not Significant
1801001,0.7497477353780115,Not Significant
1801700,0.07095135527048066,Not Significant
1801100,0.1404851737134157,Not Significant
1800700,0.05628744675831581,Not Significant
1800104,0.04007657397408908,Low-Low (Unrecovered Core)
1800103,0.1576148170253022,Not Significant
1800101,0.1682237897343397,Not Significant
1800102,0.17071749822698434,Not Significant
1800200,0.10218654088400553,Not Significant
1800300,0.5269799595736223,Not Significant
1800402,0.16121202268455123,Not Significant
1800401,0.6933914601369575,Not Significant
1800500,0.24282705890906162,Not Significant
1800600,0.2636146252847702,Not Significant
1801003,0.29458833579308874,Not Significant
1800900,0.13999138939054076,Not Significant
1801500,0.13164018950138426,Not Significant
1802600,0.1479852202085234,Not Significant
1803100,0.18538472490244304,Not Significant
1803000,0.08741188709632562,Not Significant
1803600,0.16734176318380153,Not Significant
1803500,0.07738758479646109,Not Significant
1901800,0.13525516931677045,Not Significant
1902100,0.5600281352717651,Not Significant
1901900,0.09535657184438735,Not Significant
1900600,0.033412948852164975,Low-Low (Unrecovered Core)
1901100,0.039371996540572315,Low-Low (Unrecovered Core)
1901400,0.0535763587727351,Not Significant
1900500,0.09437388641431536,Not Significant
1901200,0.04314990602060979,Low-Low (Unrecovered Core)
1901000,0.12321497234195197,Not Significant
1901300,0.07450216857187499,Not Significant
1901600,0.14941539450162708,Not Significant
1901500,0.13978192104007575,Not Significant
1901700,0.16853277516890589,Not Significant
1902000,0.681155582900356,Not Significant
1900100,0.30628724301254673,Not Significant
1900200,0.21205557253709498,Not Significant
1900400,0.038310638003004945,Low-Low (Unrecovered Core)
1900700,0.011464986980768454,Low-Low (Unrecovered Core)
1900800,0.05109147472400894,Not Significant
1900900,0.08954083259232676,Not Significant
1902300,0.024190706105497967,Low-Low (Unrecovered Core)
1902200,0.10862879959682531,Not Significant
2000603,0.18348741241011593,Not Significant
2001301,0.1420379357576542,Not Significant
2001000,0.0849342140727122,Not Significant
2000801,0.3650543817318974,Not Significant
2000700,0.29514994790144067,Not Significant
2000601,0.47154413467085343,Not Significant
2001303,0.3364688766263299,Not Significant
2001500,0.22410700098820416,Not Significant
2000900,0.014432792829396288,Low-Low (Unrecovered Core)
2001100,0.07598465914924822,Not Significant
2001200,0.48478321910680483,Not Significant
2001302,0.11648367077533808,Not Significant
2001304,0.14019390459776104,Not Significant
2000300,0.18390724403383318,Not Significant
2000100,0.7146372239638438,Not Significant
2000200,0.08903833041523725,Not Significant
2000802,0.020656625939898986,Low-Low (Unrecovered Core)
2000400,0.10448472077392133,Not Significant
2000500,0.7502309383730617,Not Significant
2000602,0.9696875265379966,Not Significant
2000604,0.6716509295409193,Not Significant
2001400,0.1443017979201835,Not Significant
2100100,0.13511182750140582,Not Significant
2100200,0.3675198304185772,Not Significant
2101400,0.10967631088371019,Not Significant
2101500,0.3969150442397184,Not Significant
2101300,0.11693909799512907,Not Significant
2101706,0.09848017259159761,Not Significant
2101701,0.18786433114051396,Not Significant
2101702,0.09810677078430255,Not Significant
2101703,0.24128589891412758,Not Significant
2101800,0.243087167396505,Not Significant
2102600,0.08206348297209426,Not Significant
2102500,0.21193216318394337,Not Significant
2102000,0.10750468925671211,Not Significant
2102100,0.11269902656399997,Not Significant
2101902,0.2809518683402162,Not Significant
2102200,0.18733528465355653,Not Significant
2101901,0.5596271199820135,Not Significant
2102400,0.8664840917716904,Not Significant
2102700,0.04794869496333205,Low-Low (Unrecovered Core)
2102800,0.1899196190511153,Not Significant
2101100,0.12424063626617667,Not Significant
2101000,0.13876008263972417,Not Significant
2100900,0.2375694651672759,Not Significant
2100700,0.3687330820356071,Not Significant
2100600,0.4147700919934622,Not Significant
2100400,0.41831003824890844,Not Significant
2100300,0.5583061334952288,Not Significant
2101600,0.06555110912430247,Not Significant
2100500,0.9474262332002612,Not Significant
2102300,0.300938609395416,Not Significant
2100800,0.3198747539919502,Not Significant
2101200,0.18704714385265858,Not Significant
2101705,0.24074380170026027,Not Significant
2101704,0.2963425115293636,Not Significant
2200101,0.740478518464721,Not Significant
2200400,0.8885215357961097,Not Significant
2202400,0.09724589982345622,Not Significant
2201000,0.4774939596185395,Not Significant
2201502,0.3157262445637424,Not Significant
2202402,0.38614293913761094,Not Significant
2201900,0.06560762898443859,Not Significant
2202300,0.1298333424295441,Not Significant
2202401,0.14292384436948463,Not Significant
2202302,0.1841554174365113,Not Significant
2201201,0.3882351473843762,Not Significant
2201200,0.5003662004174434,Not Significant
2201500,0.15462711943597926,Not Significant
2201501,0.33905151194390415,Not Significant
2201600,0.182450128365179,Not Significant
2202301,0.44997911082252906,Not Significant
2202100,0.3700511485514278,Not Significant
2201300,0.22793792322863565,Not Significant
2201100,0.16307035942706835,Not Significant
2200900,0.8009808084637813,Not Significant
2200800,0.793751056151279,Not Significant
2200700,0.8260408283129677,Not Significant
2200100,0.5287717038610567,Not Significant
2200200,0.3746065016705277,Not Significant
2200300,0.1830536981462835,Not Significant
2200500,0.09581172813954177,Not Significant
2200600,0.4639264649610467,Not Significant
2201400,0.06187717703335349,Not Significant
2201700,0.04504070067682707,Low-Low (Unrecovered Core)
2201800,0.033983710354955635,Low-Low (Unrecovered Core)
2202200,0.12398655785648748,Not Significant
2202201,0.22410314289542715,Not Significant
2202500,0.05420296496596516,Not Significant
2202000,0.05138435531501151,Not Significant
2300200,0.11824491342374356,Not Significant
2300100,0.26705232924265304,Not Significant
2300500,0.18036849997412976,Not Significant
2300700,0.14761848400692132,Not Significant
2301000,0.31259862278815576,Not Significant
2300800,0.2219980881308454,Not Significant
2300300,0.43538785137405267,Not Significant
2300900,0.675626135617242,Not Significant
2300400,0.36075726742002906,Not Significant
2300600,0.24190697524039678,Not Significant
2400100,0.19593867811239224,Not Significant
2400200,0.020437580933639055,Low-Low (Unrecovered Core)
2400301,0.02074558211150812,Low-Low (Unrecovered Core)
2400400,0.029620624443528643,Low-Low (Unrecovered Core)
2400501,3.7330612481181784e-4,Low-Low (Unrecovered Core)
2400601,0.011886571011346882,Low-Low (Unrecovered Core)
2400700,0.004252007520225296,Low-Low (Unrecovered Core)
2401300,0.003508051929334551,Low-Low (Unrecovered Core)
2401400,0.08779555313044644,Not Significant
2401500,0.039635198574337116,Low-Low (Unrecovered Core)
2401600,0.08784685738715421,Not Significant
2401106,0.09985358563875579,Not Significant
2401107,0.6899787001508307,Not Significant
2401104,0.710495879465401,Not Significant
2401103,0.6198494193579033,Not Significant
2401101,0.3887666250208894,Not Significant
2401007,0.042919745217567105,Low-Low (Unrecovered Core)
2401004,8.117936438486179e-4,Low-Low (Unrecovered Core)
2401001,0.0027745005321133977,Low-Low (Unrecovered Core)
2400602,0.022029985191038937,Low-Low (Unrecovered Core)
2401005,0.009103543612857413,Low-Low (Unrecovered Core)
2401003,0.020210973150105015,Low-Low (Unrecovered Core)
2400302,0.6416283229276721,Not Significant
2400503,0.07955986689405882,Not Significant
2401204,0.005828132306716735,Low-Low (Unrecovered Core)
2401002,0.08039283627255692,Not Significant
2400502,0.11354285258046429,Not Significant
2400504,0.06295107914588854,Not Significant
2400505,0.07445005602702041,Not Significant
2400506,0.04341516135523369,Low-Low (Unrecovered Core)
2400805,0.07350587285007057,Not Significant
2401202,0.04759245812457813,Low-Low (Unrecovered Core)
2401203,0.10920702812571953,Not Significant
2401105,0.2152644860575965,Not Significant
2400804,0.04442254363904691,Low-Low (Unrecovered Core)
2401102,0.14354316747067447,Not Significant
2401006,0.031539465486435506,Low-Low (Unrecovered Core)
2400901,0.01711966718621598,Low-Low (Unrecovered Core)
2400507,0.010682147445661204,Low-Low (Unrecovered Core)
2400801,0.1324550628679068,Not Significant
2400802,0.1076726062342573,Not Significant
2401201,0.05341599089095528,Not Significant
2400902,0.08986035683203922,Not Significant
2400803,0.19255364107629216,Not Significant
2501600,0.006265620984929224,Low-Low (Unrecovered Core)
2501902,0.024660831055028577,Low-Low (Unrecovered Core)
2501901,0.07287369700698046,Not Significant
2500301,0.8230473508062146,Not Significant
2500502,0.7553670307931306,Not Significant
2501300,0.4444895739061322,Not Significant
2500704,0.3980104978181633,Not Significant
2503306,0.3878948331126643,Not Significant
2503302,0.3309241856917462,Not Significant
2503603,0.5300819551898345,Not Significant
2503900,0.9009984142170853,Not Significant
2504700,0.38774777808630284,Not Significant
2504303,0.1903649010067973,Not Significant
2501900,0.2192588116560676,Not Significant
2500302,0.23120709410055637,Not Significant
2501400,0.38105657935516496,Not Significant
2502800,0.7551195049703671,Not Significant
2500507,0.6755033666170824,Not Significant
2504902,0.3393890686035316,Not Significant
2502400,0.20758715627772867,Not Significant
2500303,0.2462495296266227,Not Significant
2501000,0.7204571641372968,Not Significant
2500508,0.5849743831905203,Not Significant
2500506,0.6836579319524292,Not Significant
2503304,0.9393884761441413,Not Significant
2504901,0.43420521817061847,Not Significant
2500300,0.39812889280217323,Not Significant
2503301,0.9211284641390337,Not Significant
2503305,0.6015416935969735,Not Significant
2503602,0.4508617344515353,Not Significant
2504000,0.6142113233292226,Not Significant
2503500,0.4605068233126733,Not Significant
2500503,0.4555897733926357,Not Significant
2500505,0.9725015827664694,Not Significant
2503400,0.3280424644710325,Not Significant
2500504,0.1871797234143092,Not Significant
2500100,0.008271947291084653,Low-Low (Unrecovered Core)
2500200,0.031452935444436336,Low-Low (Unrecovered Core)
2500400,0.06491472267468279,Not Significant
2500501,0.47524751092973877,Not Significant
2500701,0.31281633384403806,Not Significant
2500702,0.5947992504756888,Not Significant
2500703,0.9635706610333196,Not Significant
2503303,0.8553348514092971,Not Significant
2504903,0.6436202506522557,Not Significant
2504800,0.3985049152965165,Not Significant
2504500,0.25057643146767167,Not Significant
2504301,0.1984167613836401,Not Significant
2504302,0.1947557628385628,Not Significant
2504200,0.22658244203451897,Not Significant
2503601,0.1628549301832906,Not Significant
2500304,0.021486275428572357,Low-Low (Unrecovered Core)
2600100,0.02897594324919196,Low-Low (Unrecovered Core)
2603201,0.29802565005427073,Not Significant
2602702,0.9187663643988628,Not Significant
2602102,0.8930036597154769,Not Significant
2601003,0.46708035176005236,Not Significant
2601100,0.9271494454205186,Not Significant
2601704,0.740899021387392,Not Significant
2603006,0.0873806292906672,Not Significant
2603208,0.07545578059877925,Not Significant
2602800,0.8750177113005543,Not Significant
2601801,0.8583857009968412,Not Significant
2601900,0.7571667735223442,Not Significant
2601004,0.6424325083872183,Not Significant
2601200,0.7014087493958965,Not Significant
2601702,0.7559957646096634,Not Significant
2602902,0.37280459900195095,Not Significant
2603003,0.2762757687336264,Not Significant
2601002,0.3498570931778323,Not Significant
2601703,0.6146321799709482,Not Significant
2602903,0.22770732253779521,Not Significant
2603209,0.01386255495850502,High-High
2603204,0.14888477770138533,Not Significant
2602901,0.620662851848845,Not Significant
2602905,0.6894002657822347,Not Significant
2603202,0.07963860035100517,Not Significant
2602908,0.36096278480045924,Not Significant
2602907,0.22750258792698566,Not Significant
2602904,0.7228650957849869,Not Significant
2602906,0.0674044812150444,Not Significant
2601802,0.6569118400645859,Not Significant
2600500,0.08527839477243646,Not Significant
2601400,0.3510204341925821,Not Significant
2603001,0.9311037502377417,Not Significant
2603005,0.35149719558503534,Not Significant
2600400,0.2529021242161861,Not Significant
2602701,0.4487472556946636,Not Significant
2602000,0.9851357502918268,Not Significant
2600802,0.7185125345587452,Not Significant
2603002,0.8304074137392383,Not Significant
2603203,0.03923072395601825,High-High
2603205,0.17177551226606042,Not Significant
2602703,0.7891882383084677,Not Significant
2602600,0.6112570666882167,Not Significant
2602101,0.5188174948175448,Not Significant
2601001,0.3144441469902084,Not Significant
2601500,0.5733810572924092,Not Significant
2601701,0.65309838300375,Not Significant
2603210,0.03454910188548544,High-High
2600200,0.1938728138025618,Not Significant
2600300,0.4163302471647964,Not Significant
2601300,0.25249982917493213,Not Significant
2601600,0.759217189182541,Not Significant
2603100,0.7828290374106095,Not Significant
2603004,0.288103591623226,Not Significant
2603213,0.005094298038826852,High-High
2603211,0.2344367229676687,Not Significant
2603212,0.0024268037575527687,High-High
2603207,0.052643435585006615,Not Significant
2603206,0.35398763285314294,Not Significant
2603300,0.7529761666800364,Not Significant
2602500,0.29637158225465926,Not Significant
2602200,0.4443000827813803,Not Significant
2602300,0.4896693077843515,Not Significant
2602400,0.09829345486059123,Not Significant
2600900,0.978642316039188,Not Significant
2600801,0.8187427571206533,Not Significant
2600700,0.9688455620166547,Not Significant
2600600,0.5239736669186041,Not Significant
2700800,0.3367633281223101,Not Significant
2702500,0.2821448963780955,Not Significant
2701101,0.7655948035803198,Not Significant
2701103,0.8734465421959927,Not Significant
2701301,0.9548153029670139,Not Significant
2701501,0.8194937730926548,Not Significant
2702200,0.15741177283234595,Not Significant
2701302,0.9910221456361333,Not Significant
2701303,0.5909967970972796,Not Significant
2701503,0.5240624479493399,Not Significant
2701600,0.3078270579416449,Not Significant
2701900,0.05433191600873945,Not Significant
2700700,0.30257301249486707,Not Significant
2701000,0.4470994899185121,Not Significant
2701700,0.12675798362169657,Not Significant
2700900,0.25329225413560186,Not Significant
2701102,0.8808616287600131,Not Significant
2701800,0.3477062096515431,Not Significant
2701401,0.4305972650697014,Not Significant
2701304,0.9281948294082188,Not Significant
2701410,0.2736725948888883,Not Significant
2701402,0.5596555576764464,Not Significant
2701403,0.7962468520149915,Not Significant
2701405,0.8000608166709173,Not Significant
2701406,0.7029707506358109,Not Significant
2701409,0.21698799952098793,Not Significant
2701404,0.6296994842018184,Not Significant
2701407,0.9898163864692839,Not Significant
2701408,0.6517372960723427,Not Significant
2700100,0.7368649478616432,Not Significant
2700200,0.1354802631936809,Not Significant
2700400,0.17940232648002538,Not Significant
2700500,0.18882118442508328,Not Significant
2700300,0.20505432705155877,Not Significant
2700600,0.2966929257266836,Not Significant
2701201,0.43714423606316366,Not Significant
2701202,0.732360002594713,Not Significant
2701502,0.17528677481721128,Not Significant
2702300,0.10805909046017709,Not Significant
2702600,0.1119490256155235,Not Significant
2702400,0.04606381868691852,Low-Low (Unrecovered Core)
2702100,0.13443986905965974,Not Significant
2702000,0.31581000145092825,Not Significant
2800600,0.009051119888126338,Low-Low (Unrecovered Core)
2801400,0.005752035012225038,Low-Low (Unrecovered Core)
2801500,0.06150651311070436,Not Significant
2801700,0.01816007054156254,Low-Low (Unrecovered Core)
2801900,0.022190664936668218,Low-Low (Unrecovered Core)
2802100,0.17665384380427399,Not Significant
2802000,0.2159815165274157,Not Significant
2801800,0.13438972438707578,Not Significant
2800900,0.00759154177232653,Low-Low (Unrecovered Core)
2801000,0.015937590306612074,Low-Low (Unrecovered Core)
2800700,0.04050169531624004,Low-Low (Unrecovered Core)
2800500,0.636924256142338,Not Significant
2801300,0.0036935448393483022,Low-Low (Unrecovered Core)
2801100,0.218968477758354,Not Significant
2801600,0.04052786574527378,Low-Low (Unrecovered Core)
2801200,0.02138573043281061,Low-Low (Unrecovered Core)
2800800,0.008763179166450074,Low-Low (Unrecovered Core)
2800300,0.026466850003240464,Low-Low (Unrecovered Core)
2800100,0.27017830873849796,Not Significant
2800200,0.32153899500880906,Not Significant
2800400,0.14053024154621177,Not Significant
2902601,0.36641366766078054,Not Significant
2901804,0.05685009715394958,Not Significant
2901803,0.20178719406734627,Not Significant
2900800,0.3950990661648538,Not Significant
2901004,0.8194720186445017,Not Significant
2901002,0.8719076988513234,Not Significant
2900901,0.7003900969634007,Not Significant
2900700,0.14824538577722846,Not Significant
2900500,0.18392430327275067,Not Significant
2901701,0.16159729027902658,Not Significant
2901500,0.10122926850031612,Not Significant
2901300,0.22299643225931243,Not Significant
2901003,0.46526000798759315,Not Significant
2900600,0.18276446905539956,Not Significant
2901600,0.13993430009934424,Not Significant
2901805,0.07373307751670936,Not Significant
2901400,0.23823314683175315,Not Significant
2902602,0.3858496167509467,Not Significant
2902603,0.46596595023368786,Not Significant
2901806,0.2311627939974331,Not Significant
2902002,0.13547688382128514,Not Significant
2902100,0.03873599329295266,Low-Low (Unrecovered Core)
2902200,0.4020132550331228,Not Significant
2902300,0.17058525640577252,Not Significant
2902400,0.27464694614466406,Not Significant
2902500,0.3546518707200457,Not Significant
2902700,0.3189436647530362,Not Significant
2902800,0.3302252464506713,Not Significant
2901200,0.2340945389084461,Not Significant
2901100,0.4202698389321373,Not Significant
2901005,0.6955836015742074,Not Significant
2901001,0.4896874729652605,Not Significant
2900902,0.904838653349162,Not Significant
2900903,0.3380601848972042,Not Significant
2900200,0.41056765455601535,Not Significant
2901702,0.37941905678475274,Not Significant
2901802,0.14317291542300956,Not Significant
2900100,0.13574383987279198,Not Significant
2900300,0.03567484511161657,Low-Low (Unrecovered Core)
2900400,0.026932018927156295,Low-Low (Unrecovered Core)
2901703,0.03297518816628732,Low-Low (Unrecovered Core)
2901801,0.14284476051331937,Not Significant
2901901,0.026998014392502576,Low-Low (Unrecovered Core)
2901902,0.2593955406282316,Not Significant
2901807,0.041958276039158006,Low-Low (Unrecovered Core)
2901808,0.023712258129205657,Low-Low (Unrecovered Core)
2902001,0.23195715595427596,Not Significant
3000200,0.32218869022171387,Not Significant
3000700,0.8973319137638135,Not Significant
3000100,0.911006886716723,Not Significant
3000400,0.7734930314977944,Not Significant
3000600,0.29757094759158714,Not Significant
3000500,0.6888483715649347,Not Significant
3000300,0.2742599652065377,Not Significant
3100100,0.5647500417964444,Not Significant
3100200,0.7309912274067472,Not Significant
3100701,0.3306844641345643,Not Significant
3100903,0.7159952673272064,Not Significant
3100904,0.5906958176913171,Not Significant
3100702,0.6449154638038801,Not Significant
3100600,0.13636965827818504,Not Significant
3100500,0.5645262809436795,Not Significant
3100400,0.7399398179229723,Not Significant
3100901,0.8945212772466931,Not Significant
3100802,0.3598236556046773,Not Significant
3100300,0.8590393438435251,Not Significant
3100801,0.24459589681993973,Not Significant
3100902,0.8951854839419171,Not Significant
3200404,2.0922072573652914e-10,High-High
3200412,1.7246221297860435e-8,High-High
3200200,0.012108643344143667,High-High
3200101,0.020458098355816634,High-High
3200402,2.2093570813931783e-14,High-High
3200408,1.003172772908955e-8,High-High
3200407,9.219909254071935e-9,High-High
3200403,1.8129934602406439e-9,High-High
3200410,2.8188565234764095e-11,High-High
3200411,2.742195878768561e-5,High-High
3200413,2.5183506424084413e-7,High-High
3200401,2.938227539406542e-6,High-High
3200405,1.0664131536647955e-12,High-High
3200409,7.468817709293529e-13,High-High
3200406,4.36369613802448e-12,High-High
3200102,0.004730218403479479,High-High
3200103,0.021068505292594294,High-High
3200300,3.357628614825666e-11,High-High
3300500,0.05887281450291979,Not Significant
3300100,0.08171298495713937,Not Significant
3300200,0.17821620063584476,Not Significant
3300300,0.17634302062968532,Not Significant
3301000,0.37902709796186945,Not Significant
3300900,0.2738160654326478,Not Significant
3300600,0.22867619780915077,Not Significant
3300700,0.24780645519899488,Not Significant
3300400,0.3165931732135969,Not Significant
3300800,0.4779039727894975,Not Significant
3401203,0.06527954473418983,Not Significant
3400902,0.027586184082540474,Low-Low (Unrecovered Core)
3401003,0.011289133277425789,Low-Low (Unrecovered Core)
3400302,0.004746158717174812,Low-Low (Unrecovered Core)
3401402,0.10948137792731844,Not Significant
3401903,0.046191054312525834,Low-Low (Unrecovered Core)
3400903,0.011046682100708149,Low-Low (Unrecovered Core)
3400400,0.03248806862976347,Low-Low (Unrecovered Core)
3400304,0.006429976216525963,Low-Low (Unrecovered Core)
3401902,0.02138424885848091,Low-Low (Unrecovered Core)
3401504,0.013401456926353991,Low-Low (Unrecovered Core)
3401403,0.08490585859839975,Not Significant
3400501,0.020372214497119918,Low-Low (Unrecovered Core)
3401401,0.02175125309345201,Low-Low (Unrecovered Core)
3401404,0.011629891517554454,Low-Low (Unrecovered Core)
3401205,0.07801137372231659,Not Significant
3401202,0.06502134075736464,Not Significant
3400102,0.012702471965993178,Low-Low (Unrecovered Core)
3402102,0.07594737186668293,Not Significant
3402104,0.1566272417628023,Not Significant
3402002,0.033768435421282585,Low-Low (Unrecovered Core)
3401002,0.004884659687534019,Low-Low (Unrecovered Core)
3401001,0.003556514318452357,Low-Low (Unrecovered Core)
3401502,0.0017462998475361784,Low-Low (Unrecovered Core)
3401501,0.0030343983947262922,Low-Low (Unrecovered Core)
3400307,0.02226484179669832,Low-Low (Unrecovered Core)
3401302,0.49485440065676967,Not Significant
3401204,0.03964515486825718,Low-Low (Unrecovered Core)
3401102,0.010211498884099984,Low-Low (Unrecovered Core)
3401503,0.010948310820179956,Low-Low (Unrecovered Core)
3400502,4.501455066150249e-4,Low-Low (Unrecovered Core)
3401901,0.34697215423807193,Not Significant
3400906,0.008460135418254088,Low-Low (Unrecovered Core)
3401106,0.012024037883853981,Low-Low (Unrecovered Core)
3400702,0.20401609639844126,Not Significant
3400601,0.06371432314149107,Not Significant
3400602,0.0822903073588969,Not Significant
3400703,0.06737909545101732,Not Significant
3401800,0.0964938517514469,Not Significant
3401904,0.033571842275962,Low-Low (Unrecovered Core)
3400905,0.038033148905842536,Low-Low (Unrecovered Core)
3400907,0.038112702158702536,Low-Low (Unrecovered Core)
3400901,0.005481134055387158,Low-Low (Unrecovered Core)
3401105,0.05785106356978415,Not Significant
3401101,0.03871072054761288,Low-Low (Unrecovered Core)
3401201,0.01582355678067779,Low-Low (Unrecovered Core)
3400101,0.0809361825272788,Not Significant
3402600,0.04886332606632238,Low-Low (Unrecovered Core)
3402400,0.03523744883352898,Low-Low (Unrecovered Core)
3402103,0.01848315668324061,Low-Low (Unrecovered Core)
3402003,0.0016393803638521734,Low-Low (Unrecovered Core)
3400301,0.016566409882715145,Low-Low (Unrecovered Core)
3401301,0.4095042655279731,Not Significant
3400904,0.04716858411793596,Low-Low (Unrecovered Core)
3401104,0.13886815479690134,Not Significant
3401103,0.30078464759444873,Not Significant
3402001,0.0213294022416587,Low-Low (Unrecovered Core)
3402303,0.016880124531359453,Low-Low (Unrecovered Core)
3402301,0.033768270013826866,Low-Low (Unrecovered Core)
3402302,0.0015172329353151611,Low-Low (Unrecovered Core)
3400800,0.0029189819613177565,Low-Low (Unrecovered Core)
3401700,0.006675599855108894,Low-Low (Unrecovered Core)
3401600,0.0025770058353353454,Low-Low (Unrecovered Core)
3400503,0.008111871347892142,Low-Low (Unrecovered Core)
3400306,0.018923468548173908,Low-Low (Unrecovered Core)
3400308,0.005277730213564344,Low-Low (Unrecovered Core)
3400305,9.497366174286405e-4,Low-Low (Unrecovered Core)
3400303,0.01755934876948953,Low-Low (Unrecovered Core)
3402500,0.12840270428613842,Not Significant
3402202,0.006881388177439669,Low-Low (Unrecovered Core)
3402201,0.27960036804848176,Not Significant
3402101,0.11163772739236949,Not Significant
3400701,0.09223219263675636,Not Significant
3500900,0.057319530264735664,Not Significant
3500100,0.04810981343086096,Low-Low (Unrecovered Core)
3500200,0.12116677047991174,Not Significant
3500300,0.021757826556154033,Low-Low (Unrecovered Core)
3500400,0.2935482639958699,Not Significant
3501200,0.6692367378393443,Not Significant
3501100,0.29242276180425814,Not Significant
3501001,0.08561509400810147,Not Significant
3500805,0.046929937557482475,Low-Low (Unrecovered Core)
3500600,0.035914946692297736,Low-Low (Unrecovered Core)
3500700,0.0054331083856664335,Low-Low (Unrecovered Core)
3500806,0.20824070943945905,Not Significant
3500500,0.1475517812741119,Not Significant
3501002,0.5434064222304482,Not Significant
3500803,0.13996395660286426,Not Significant
3500804,0.07736265901743264,Not Significant
3500801,0.20779416172985432,Not Significant
3500802,0.2366893661687252,Not Significant
3603803,0.051152803029133866,Not Significant
3603707,0.017806624502461975,Low-Low (Unrecovered Core)
3603201,0.006607895411006156,Low-Low (Unrecovered Core)
3603301,0.05569659149037067,Not Significant
3603303,0.03881950850248279,Low-Low (Unrecovered Core)
3603304,0.0772216844511348,Not Significant
